date,year,month,product_code,product_name,short_name,monthly_variation,source_table,theme
2011-11-01,2011,11,8,Educação,Educação,0.02,2938,education
2011-11-01,2011,11,11,Alimentação no domicílio,Alim. domicílio,1.25,2938,pantry
2011-11-01,2011,11,1107,Carnes,Carnes,2.63,2938,meat
2011-11-01,2011,11,1201,Alimentação fora do domicílio,Fora de casa,0.77,2938,restaurant
2011-11-01,2011,11,2202,Energia elétrica residencial,Energia,0.72,2938,energy
2011-11-01,2011,11,6203,Plano de saúde,Plano saúde,0.61,2938,health
2011-11-01,2011,11,1101002,Arroz,Arroz,0.48,2938,rice
2011-11-01,2011,11,1101052,Feijão - preto,Feijão,0.34,2938,beans
2011-11-01,2011,11,1102006,Macarrão,Macarrão,0.6,2938,pasta
2011-11-01,2011,11,1103003,Batata-inglesa,Batata,4.94,2938,potato
2011-11-01,2011,11,1103028,Tomate,Tomate,10.37,2938,tomato
2011-11-01,2011,11,1110044,Ovo de galinha,Ovos,-0.98,2938,egg
2011-11-01,2011,11,1111004,Leite longa vida,Leite,-2.02,2938,milk
2011-11-01,2011,11,1112015,Pão francês,Pão,0.33,2938,bread
2011-11-01,2011,11,1113014,Azeite de oliva,Azeite,-0.46,2938,oil
2011-11-01,2011,11,1114022,Café moído,Café,2.64,2938,coffee
2011-11-01,2011,11,1114084,Cerveja,Cerveja,3.51,2938,beer
2011-11-01,2011,11,2101001,Aluguel residencial,Aluguel,0.81,2938,rent
2011-11-01,2011,11,2101002,Condomínio,Condomínio,0.18,2938,condo
2011-11-01,2011,11,2101004,Taxa de água e esgoto,Água/esgoto,0,2938,water
2011-11-01,2011,11,2104008,Detergente,Detergente,0.09,2938,soap
2011-11-01,2011,11,2201004,Gás de botijão,Gás botijão,-0.32,2938,gas_bottle
2011-11-01,2011,11,3202028,Computador pessoal,Computador,-1.34,2938,computer
2011-11-01,2011,11,5101001,Ônibus urbano,Ônibus,0,2938,bus
2011-11-01,2011,11,5101010,Passagem aérea,Aérea,3.91,2938,plane
2011-11-01,2011,11,5104001,Gasolina,Gasolina,-0.25,2938,gas
2011-11-01,2011,11,5104002,Etanol,Etanol,1.28,2938,ethanol
2011-11-01,2011,11,5104003,Óleo diesel,Diesel,0.04,2938,diesel
2011-11-01,2011,11,7101010,Empregado doméstico,Doméstico,1.36,2938,domestic
2011-11-01,2011,11,7202041,Cigarro,Cigarro,0,2938,cigarette
2011-12-01,2011,12,8,Educação,Educação,0.05,2938,education
2011-12-01,2011,12,11,Alimentação no domicílio,Alim. domicílio,1.15,2938,pantry
2011-12-01,2011,12,1107,Carnes,Carnes,4.11,2938,meat
2011-12-01,2011,12,1201,Alimentação fora do domicílio,Fora de casa,1.39,2938,restaurant
2011-12-01,2011,12,2202,Energia elétrica residencial,Energia,0.13,2938,energy
2011-12-01,2011,12,6203,Plano de saúde,Plano saúde,0.61,2938,health
2011-12-01,2011,12,1101002,Arroz,Arroz,0.43,2938,rice
2011-12-01,2011,12,1101052,Feijão - preto,Feijão,0.55,2938,beans
2011-12-01,2011,12,1102006,Macarrão,Macarrão,0.68,2938,pasta
2011-12-01,2011,12,1103003,Batata-inglesa,Batata,-4.46,2938,potato
2011-12-01,2011,12,1103028,Tomate,Tomate,1.04,2938,tomato
2011-12-01,2011,12,1110044,Ovo de galinha,Ovos,0.38,2938,egg
2011-12-01,2011,12,1111004,Leite longa vida,Leite,-1.41,2938,milk
2011-12-01,2011,12,1112015,Pão francês,Pão,0.91,2938,bread
2011-12-01,2011,12,1113014,Azeite de oliva,Azeite,-0.95,2938,oil
2011-12-01,2011,12,1114022,Café moído,Café,2.13,2938,coffee
2011-12-01,2011,12,1114084,Cerveja,Cerveja,0.78,2938,beer
2011-12-01,2011,12,2101001,Aluguel residencial,Aluguel,0.71,2938,rent
2011-12-01,2011,12,2101002,Condomínio,Condomínio,0.74,2938,condo
2011-12-01,2011,12,2101004,Taxa de água e esgoto,Água/esgoto,0.04,2938,water
2011-12-01,2011,12,2104008,Detergente,Detergente,0.91,2938,soap
2011-12-01,2011,12,2201004,Gás de botijão,Gás botijão,0.02,2938,gas_bottle
2011-12-01,2011,12,3202028,Computador pessoal,Computador,0.1,2938,computer
2011-12-01,2011,12,5101001,Ônibus urbano,Ônibus,0,2938,bus
2011-12-01,2011,12,5101010,Passagem aérea,Aérea,-2.05,2938,plane
2011-12-01,2011,12,5104001,Gasolina,Gasolina,0.3,2938,gas
2011-12-01,2011,12,5104002,Etanol,Etanol,0.74,2938,ethanol
2011-12-01,2011,12,5104003,Óleo diesel,Diesel,0.59,2938,diesel
2011-12-01,2011,12,7101010,Empregado doméstico,Doméstico,1.03,2938,domestic
2011-12-01,2011,12,7202041,Cigarro,Cigarro,0,2938,cigarette
2012-01-01,2012,1,8,Educação,Educação,0.39,1419,education
2012-01-01,2012,1,11,Alimentação no domicílio,Alim. domicílio,0.68,1419,pantry
2012-01-01,2012,1,1107,Carnes,Carnes,-0.64,1419,meat
2012-01-01,2012,1,1201,Alimentação fora do domicílio,Fora de casa,1.21,1419,restaurant
2012-01-01,2012,1,2202,Energia elétrica residencial,Energia,-0.38,1419,energy
2012-01-01,2012,1,6203,Plano de saúde,Plano saúde,0.6,1419,health
2012-01-01,2012,1,1101002,Arroz,Arroz,1.32,1419,rice
2012-01-01,2012,1,1101052,Feijão - preto,Feijão,5.42,1419,beans
2012-01-01,2012,1,1102006,Macarrão,Macarrão,-0.96,1419,pasta
2012-01-01,2012,1,1103003,Batata-inglesa,Batata,8.01,1419,potato
2012-01-01,2012,1,1103028,Tomate,Tomate,8.09,1419,tomato
2012-01-01,2012,1,1110044,Ovo de galinha,Ovos,-0.12,1419,egg
2012-01-01,2012,1,1111004,Leite longa vida,Leite,-1.13,1419,milk
2012-01-01,2012,1,1112015,Pão francês,Pão,-0.3,1419,bread
2012-01-01,2012,1,1113014,Azeite de oliva,Azeite,-0.58,1419,oil
2012-01-01,2012,1,1114022,Café moído,Café,2.06,1419,coffee
2012-01-01,2012,1,1114084,Cerveja,Cerveja,0.38,1419,beer
2012-01-01,2012,1,2101001,Aluguel residencial,Aluguel,1.3,1419,rent
2012-01-01,2012,1,2101002,Condomínio,Condomínio,0.78,1419,condo
2012-01-01,2012,1,2101004,Taxa de água e esgoto,Água/esgoto,0.26,1419,water
2012-01-01,2012,1,2104008,Detergente,Detergente,0.55,1419,soap
2012-01-01,2012,1,2201004,Gás de botijão,Gás botijão,0.05,1419,gas_bottle
2012-01-01,2012,1,3202028,Computador pessoal,Computador,0.94,1419,computer
2012-01-01,2012,1,5101001,Ônibus urbano,Ônibus,2.54,1419,bus
2012-01-01,2012,1,5101010,Passagem aérea,Aérea,10.61,1419,plane
2012-01-01,2012,1,5104001,Gasolina,Gasolina,-0.35,1419,gas
2012-01-01,2012,1,5104002,Etanol,Etanol,-1.25,1419,ethanol
2012-01-01,2012,1,5104003,Óleo diesel,Diesel,0.3,1419,diesel
2012-01-01,2012,1,7101010,Empregado doméstico,Doméstico,0.74,1419,domestic
2012-01-01,2012,1,7202041,Cigarro,Cigarro,0,1419,cigarette
2012-02-01,2012,2,8,Educação,Educação,5.62,1419,education
2012-02-01,2012,2,11,Alimentação no domicílio,Alim. domicílio,-0.03,1419,pantry
2012-02-01,2012,2,1107,Carnes,Carnes,-1.99,1419,meat
2012-02-01,2012,2,1201,Alimentação fora do domicílio,Fora de casa,0.59,1419,restaurant
2012-02-01,2012,2,2202,Energia elétrica residencial,Energia,0.15,1419,energy
2012-02-01,2012,2,6203,Plano de saúde,Plano saúde,0.61,1419,health
2012-02-01,2012,2,1101002,Arroz,Arroz,1.02,1419,rice
2012-02-01,2012,2,1101052,Feijão - preto,Feijão,14.14,1419,beans
2012-02-01,2012,2,1102006,Macarrão,Macarrão,-2.8,1419,pasta
2012-02-01,2012,2,1103003,Batata-inglesa,Batata,-0.87,1419,potato
2012-02-01,2012,2,1103028,Tomate,Tomate,-16.96,1419,tomato
2012-02-01,2012,2,1110044,Ovo de galinha,Ovos,-0.14,1419,egg
2012-02-01,2012,2,1111004,Leite longa vida,Leite,-0.55,1419,milk
2012-02-01,2012,2,1112015,Pão francês,Pão,0.41,1419,bread
2012-02-01,2012,2,1113014,Azeite de oliva,Azeite,-0.96,1419,oil
2012-02-01,2012,2,1114022,Café moído,Café,0.95,1419,coffee
2012-02-01,2012,2,1114084,Cerveja,Cerveja,-0.21,1419,beer
2012-02-01,2012,2,2101001,Aluguel residencial,Aluguel,1.19,1419,rent
2012-02-01,2012,2,2101002,Condomínio,Condomínio,0.68,1419,condo
2012-02-01,2012,2,2101004,Taxa de água e esgoto,Água/esgoto,0.21,1419,water
2012-02-01,2012,2,2104008,Detergente,Detergente,0.73,1419,soap
2012-02-01,2012,2,2201004,Gás de botijão,Gás botijão,0.72,1419,gas_bottle
2012-02-01,2012,2,3202028,Computador pessoal,Computador,-2.72,1419,computer
2012-02-01,2012,2,5101001,Ônibus urbano,Ônibus,0.72,1419,bus
2012-02-01,2012,2,5101010,Passagem aérea,Aérea,-8.84,1419,plane
2012-02-01,2012,2,5104001,Gasolina,Gasolina,-0.4,1419,gas
2012-02-01,2012,2,5104002,Etanol,Etanol,-2.87,1419,ethanol
2012-02-01,2012,2,5104003,Óleo diesel,Diesel,0.04,1419,diesel
2012-02-01,2012,2,7101010,Empregado doméstico,Doméstico,1.78,1419,domestic
2012-02-01,2012,2,7202041,Cigarro,Cigarro,0,1419,cigarette
2012-03-01,2012,3,8,Educação,Educação,0.54,1419,education
2012-03-01,2012,3,11,Alimentação no domicílio,Alim. domicílio,0.21,1419,pantry
2012-03-01,2012,3,1107,Carnes,Carnes,-1.63,1419,meat
2012-03-01,2012,3,1201,Alimentação fora do domicílio,Fora de casa,0.31,1419,restaurant
2012-03-01,2012,3,2202,Energia elétrica residencial,Energia,0.21,1419,energy
2012-03-01,2012,3,6203,Plano de saúde,Plano saúde,0.6,1419,health
2012-03-01,2012,3,1101002,Arroz,Arroz,0.5,1419,rice
2012-03-01,2012,3,1101052,Feijão - preto,Feijão,0.57,1419,beans
2012-03-01,2012,3,1102006,Macarrão,Macarrão,0.23,1419,pasta
2012-03-01,2012,3,1103003,Batata-inglesa,Batata,-1.95,1419,potato
2012-03-01,2012,3,1103028,Tomate,Tomate,-9.5,1419,tomato
2012-03-01,2012,3,1110044,Ovo de galinha,Ovos,2.91,1419,egg
2012-03-01,2012,3,1111004,Leite longa vida,Leite,0.29,1419,milk
2012-03-01,2012,3,1112015,Pão francês,Pão,0.46,1419,bread
2012-03-01,2012,3,1113014,Azeite de oliva,Azeite,0.61,1419,oil
2012-03-01,2012,3,1114022,Café moído,Café,2.18,1419,coffee
2012-03-01,2012,3,1114084,Cerveja,Cerveja,0.01,1419,beer
2012-03-01,2012,3,2101001,Aluguel residencial,Aluguel,0.45,1419,rent
2012-03-01,2012,3,2101002,Condomínio,Condomínio,0.48,1419,condo
2012-03-01,2012,3,2101004,Taxa de água e esgoto,Água/esgoto,0.93,1419,water
2012-03-01,2012,3,2104008,Detergente,Detergente,0.28,1419,soap
2012-03-01,2012,3,2201004,Gás de botijão,Gás botijão,0.41,1419,gas_bottle
2012-03-01,2012,3,3202028,Computador pessoal,Computador,-0.61,1419,computer
2012-03-01,2012,3,5101001,Ônibus urbano,Ônibus,0.22,1419,bus
2012-03-01,2012,3,5101010,Passagem aérea,Aérea,1.34,1419,plane
2012-03-01,2012,3,5104001,Gasolina,Gasolina,0.11,1419,gas
2012-03-01,2012,3,5104002,Etanol,Etanol,1.88,1419,ethanol
2012-03-01,2012,3,5104003,Óleo diesel,Diesel,0.36,1419,diesel
2012-03-01,2012,3,7101010,Empregado doméstico,Doméstico,1.38,1419,domestic
2012-03-01,2012,3,7202041,Cigarro,Cigarro,0,1419,cigarette
2012-04-01,2012,4,8,Educação,Educação,0.04,1419,education
2012-04-01,2012,4,11,Alimentação no domicílio,Alim. domicílio,0.62,1419,pantry
2012-04-01,2012,4,1107,Carnes,Carnes,-1.35,1419,meat
2012-04-01,2012,4,1201,Alimentação fora do domicílio,Fora de casa,0.31,1419,restaurant
2012-04-01,2012,4,2202,Energia elétrica residencial,Energia,0.46,1419,energy
2012-04-01,2012,4,6203,Plano de saúde,Plano saúde,0.6,1419,health
2012-04-01,2012,4,1101002,Arroz,Arroz,0.44,1419,rice
2012-04-01,2012,4,1101052,Feijão - preto,Feijão,1.03,1419,beans
2012-04-01,2012,4,1102006,Macarrão,Macarrão,0.12,1419,pasta
2012-04-01,2012,4,1103003,Batata-inglesa,Batata,2.54,1419,potato
2012-04-01,2012,4,1103028,Tomate,Tomate,-4.47,1419,tomato
2012-04-01,2012,4,1110044,Ovo de galinha,Ovos,2.27,1419,egg
2012-04-01,2012,4,1111004,Leite longa vida,Leite,0.81,1419,milk
2012-04-01,2012,4,1112015,Pão francês,Pão,0.31,1419,bread
2012-04-01,2012,4,1113014,Azeite de oliva,Azeite,-0.96,1419,oil
2012-04-01,2012,4,1114022,Café moído,Café,-0.13,1419,coffee
2012-04-01,2012,4,1114084,Cerveja,Cerveja,1.2,1419,beer
2012-04-01,2012,4,2101001,Aluguel residencial,Aluguel,0.82,1419,rent
2012-04-01,2012,4,2101002,Condomínio,Condomínio,1.01,1419,condo
2012-04-01,2012,4,2101004,Taxa de água e esgoto,Água/esgoto,0.98,1419,water
2012-04-01,2012,4,2104008,Detergente,Detergente,1.62,1419,soap
2012-04-01,2012,4,2201004,Gás de botijão,Gás botijão,0.65,1419,gas_bottle
2012-04-01,2012,4,3202028,Computador pessoal,Computador,-1.26,1419,computer
2012-04-01,2012,4,5101001,Ônibus urbano,Ônibus,0.04,1419,bus
2012-04-01,2012,4,5101010,Passagem aérea,Aérea,2.06,1419,plane
2012-04-01,2012,4,5104001,Gasolina,Gasolina,-0.27,1419,gas
2012-04-01,2012,4,5104002,Etanol,Etanol,0.81,1419,ethanol
2012-04-01,2012,4,5104003,Óleo diesel,Diesel,0.08,1419,diesel
2012-04-01,2012,4,7101010,Empregado doméstico,Doméstico,1.86,1419,domestic
2012-04-01,2012,4,7202041,Cigarro,Cigarro,15.04,1419,cigarette
2012-05-01,2012,5,8,Educação,Educação,-0.01,1419,education
2012-05-01,2012,5,11,Alimentação no domicílio,Alim. domicílio,0.83,1419,pantry
2012-05-01,2012,5,1107,Carnes,Carnes,0.03,1419,meat
2012-05-01,2012,5,1201,Alimentação fora do domicílio,Fora de casa,0.53,1419,restaurant
2012-05-01,2012,5,2202,Energia elétrica residencial,Energia,0.72,1419,energy
2012-05-01,2012,5,6203,Plano de saúde,Plano saúde,0.6,1419,health
2012-05-01,2012,5,1101002,Arroz,Arroz,2.11,1419,rice
2012-05-01,2012,5,1101052,Feijão - preto,Feijão,3.04,1419,beans
2012-05-01,2012,5,1102006,Macarrão,Macarrão,0.3,1419,pasta
2012-05-01,2012,5,1103003,Batata-inglesa,Batata,0.44,1419,potato
2012-05-01,2012,5,1103028,Tomate,Tomate,14.1,1419,tomato
2012-05-01,2012,5,1110044,Ovo de galinha,Ovos,-0.11,1419,egg
2012-05-01,2012,5,1111004,Leite longa vida,Leite,-0.09,1419,milk
2012-05-01,2012,5,1112015,Pão francês,Pão,0.43,1419,bread
2012-05-01,2012,5,1113014,Azeite de oliva,Azeite,1.58,1419,oil
2012-05-01,2012,5,1114022,Café moído,Café,0.8,1419,coffee
2012-05-01,2012,5,1114084,Cerveja,Cerveja,2.89,1419,beer
2012-05-01,2012,5,2101001,Aluguel residencial,Aluguel,0.63,1419,rent
2012-05-01,2012,5,2101002,Condomínio,Condomínio,0.47,1419,condo
2012-05-01,2012,5,2101004,Taxa de água e esgoto,Água/esgoto,2.32,1419,water
2012-05-01,2012,5,2104008,Detergente,Detergente,0.7,1419,soap
2012-05-01,2012,5,2201004,Gás de botijão,Gás botijão,0.13,1419,gas_bottle
2012-05-01,2012,5,3202028,Computador pessoal,Computador,-1.27,1419,computer
2012-05-01,2012,5,5101001,Ônibus urbano,Ônibus,0.07,1419,bus
2012-05-01,2012,5,5101010,Passagem aérea,Aérea,-10.85,1419,plane
2012-05-01,2012,5,5104001,Gasolina,Gasolina,-0.52,1419,gas
2012-05-01,2012,5,5104002,Etanol,Etanol,-1.34,1419,ethanol
2012-05-01,2012,5,5104003,Óleo diesel,Diesel,0.5,1419,diesel
2012-05-01,2012,5,7101010,Empregado doméstico,Doméstico,0.66,1419,domestic
2012-05-01,2012,5,7202041,Cigarro,Cigarro,4.64,1419,cigarette
2012-06-01,2012,6,8,Educação,Educação,0.06,1419,education
2012-06-01,2012,6,11,Alimentação no domicílio,Alim. domicílio,0.67,1419,pantry
2012-06-01,2012,6,1107,Carnes,Carnes,0.17,1419,meat
2012-06-01,2012,6,1201,Alimentação fora do domicílio,Fora de casa,0.7,1419,restaurant
2012-06-01,2012,6,2202,Energia elétrica residencial,Energia,-0.67,1419,energy
2012-06-01,2012,6,6203,Plano de saúde,Plano saúde,0.6,1419,health
2012-06-01,2012,6,1101002,Arroz,Arroz,1.01,1419,rice
2012-06-01,2012,6,1101052,Feijão - preto,Feijão,3.48,1419,beans
2012-06-01,2012,6,1102006,Macarrão,Macarrão,-0.94,1419,pasta
2012-06-01,2012,6,1103003,Batata-inglesa,Batata,17.67,1419,potato
2012-06-01,2012,6,1103028,Tomate,Tomate,11.45,1419,tomato
2012-06-01,2012,6,1110044,Ovo de galinha,Ovos,0.8,1419,egg
2012-06-01,2012,6,1111004,Leite longa vida,Leite,0.33,1419,milk
2012-06-01,2012,6,1112015,Pão francês,Pão,0.94,1419,bread
2012-06-01,2012,6,1113014,Azeite de oliva,Azeite,-1.61,1419,oil
2012-06-01,2012,6,1114022,Café moído,Café,-0.46,1419,coffee
2012-06-01,2012,6,1114084,Cerveja,Cerveja,1.12,1419,beer
2012-06-01,2012,6,2101001,Aluguel residencial,Aluguel,0.68,1419,rent
2012-06-01,2012,6,2101002,Condomínio,Condomínio,0.54,1419,condo
2012-06-01,2012,6,2101004,Taxa de água e esgoto,Água/esgoto,0.83,1419,water
2012-06-01,2012,6,2104008,Detergente,Detergente,0.03,1419,soap
2012-06-01,2012,6,2201004,Gás de botijão,Gás botijão,0.07,1419,gas_bottle
2012-06-01,2012,6,3202028,Computador pessoal,Computador,0.76,1419,computer
2012-06-01,2012,6,5101001,Ônibus urbano,Ônibus,0.87,1419,bus
2012-06-01,2012,6,5101010,Passagem aérea,Aérea,0.76,1419,plane
2012-06-01,2012,6,5104001,Gasolina,Gasolina,-0.41,1419,gas
2012-06-01,2012,6,5104002,Etanol,Etanol,-1.24,1419,ethanol
2012-06-01,2012,6,5104003,Óleo diesel,Diesel,-0.04,1419,diesel
2012-06-01,2012,6,7101010,Empregado doméstico,Doméstico,0.61,1419,domestic
2012-06-01,2012,6,7202041,Cigarro,Cigarro,-0.4,1419,cigarette
2012-07-01,2012,7,8,Educação,Educação,0.12,1419,education
2012-07-01,2012,7,11,Alimentação no domicílio,Alim. domicílio,0.79,1419,pantry
2012-07-01,2012,7,1107,Carnes,Carnes,-1.13,1419,meat
2012-07-01,2012,7,1201,Alimentação fora do domicílio,Fora de casa,1.13,1419,restaurant
2012-07-01,2012,7,2202,Energia elétrica residencial,Energia,0.04,1419,energy
2012-07-01,2012,7,6203,Plano de saúde,Plano saúde,0.63,1419,health
2012-07-01,2012,7,1101002,Arroz,Arroz,0.67,1419,rice
2012-07-01,2012,7,1101052,Feijão - preto,Feijão,6.12,1419,beans
2012-07-01,2012,7,1102006,Macarrão,Macarrão,0.47,1419,pasta
2012-07-01,2012,7,1103003,Batata-inglesa,Batata,-7.68,1419,potato
2012-07-01,2012,7,1103028,Tomate,Tomate,50.33,1419,tomato
2012-07-01,2012,7,1110044,Ovo de galinha,Ovos,2.63,1419,egg
2012-07-01,2012,7,1111004,Leite longa vida,Leite,-0.57,1419,milk
2012-07-01,2012,7,1112015,Pão francês,Pão,1.78,1419,bread
2012-07-01,2012,7,1113014,Azeite de oliva,Azeite,0.24,1419,oil
2012-07-01,2012,7,1114022,Café moído,Café,-0.12,1419,coffee
2012-07-01,2012,7,1114084,Cerveja,Cerveja,0.78,1419,beer
2012-07-01,2012,7,2101001,Aluguel residencial,Aluguel,1.16,1419,rent
2012-07-01,2012,7,2101002,Condomínio,Condomínio,0.96,1419,condo
2012-07-01,2012,7,2101004,Taxa de água e esgoto,Água/esgoto,0.25,1419,water
2012-07-01,2012,7,2104008,Detergente,Detergente,0.15,1419,soap
2012-07-01,2012,7,2201004,Gás de botijão,Gás botijão,0.12,1419,gas_bottle
2012-07-01,2012,7,3202028,Computador pessoal,Computador,0.73,1419,computer
2012-07-01,2012,7,5101001,Ônibus urbano,Ônibus,0.17,1419,bus
2012-07-01,2012,7,5101010,Passagem aérea,Aérea,0.86,1419,plane
2012-07-01,2012,7,5104001,Gasolina,Gasolina,-0.43,1419,gas
2012-07-01,2012,7,5104002,Etanol,Etanol,-2,1419,ethanol
2012-07-01,2012,7,5104003,Óleo diesel,Diesel,1.43,1419,diesel
2012-07-01,2012,7,7101010,Empregado doméstico,Doméstico,1.37,1419,domestic
2012-07-01,2012,7,7202041,Cigarro,Cigarro,0.09,1419,cigarette
2012-08-01,2012,8,8,Educação,Educação,0.51,1419,education
2012-08-01,2012,8,11,Alimentação no domicílio,Alim. domicílio,0.89,1419,pantry
2012-08-01,2012,8,1107,Carnes,Carnes,0.69,1419,meat
2012-08-01,2012,8,1201,Alimentação fora do domicílio,Fora de casa,0.85,1419,restaurant
2012-08-01,2012,8,2202,Energia elétrica residencial,Energia,-0.83,1419,energy
2012-08-01,2012,8,6203,Plano de saúde,Plano saúde,0.64,1419,health
2012-08-01,2012,8,1101002,Arroz,Arroz,1.76,1419,rice
2012-08-01,2012,8,1101052,Feijão - preto,Feijão,-0.22,1419,beans
2012-08-01,2012,8,1102006,Macarrão,Macarrão,1.22,1419,pasta
2012-08-01,2012,8,1103003,Batata-inglesa,Batata,4.48,1419,potato
2012-08-01,2012,8,1103028,Tomate,Tomate,18.96,1419,tomato
2012-08-01,2012,8,1110044,Ovo de galinha,Ovos,3.92,1419,egg
2012-08-01,2012,8,1111004,Leite longa vida,Leite,0.13,1419,milk
2012-08-01,2012,8,1112015,Pão francês,Pão,0.88,1419,bread
2012-08-01,2012,8,1113014,Azeite de oliva,Azeite,0.15,1419,oil
2012-08-01,2012,8,1114022,Café moído,Café,-0.17,1419,coffee
2012-08-01,2012,8,1114084,Cerveja,Cerveja,0.69,1419,beer
2012-08-01,2012,8,2101001,Aluguel residencial,Aluguel,0.43,1419,rent
2012-08-01,2012,8,2101002,Condomínio,Condomínio,1.06,1419,condo
2012-08-01,2012,8,2101004,Taxa de água e esgoto,Água/esgoto,1.04,1419,water
2012-08-01,2012,8,2104008,Detergente,Detergente,0.34,1419,soap
2012-08-01,2012,8,2201004,Gás de botijão,Gás botijão,-0.48,1419,gas_bottle
2012-08-01,2012,8,3202028,Computador pessoal,Computador,0.37,1419,computer
2012-08-01,2012,8,5101001,Ônibus urbano,Ônibus,0.46,1419,bus
2012-08-01,2012,8,5101010,Passagem aérea,Aérea,-4.55,1419,plane
2012-08-01,2012,8,5104001,Gasolina,Gasolina,-0.09,1419,gas
2012-08-01,2012,8,5104002,Etanol,Etanol,-0.82,1419,ethanol
2012-08-01,2012,8,5104003,Óleo diesel,Diesel,1.86,1419,diesel
2012-08-01,2012,8,7101010,Empregado doméstico,Doméstico,1.11,1419,domestic
2012-08-01,2012,8,7202041,Cigarro,Cigarro,0,1419,cigarette
2012-09-01,2012,9,8,Educação,Educação,0.1,1419,education
2012-09-01,2012,9,11,Alimentação no domicílio,Alim. domicílio,1.7,1419,pantry
2012-09-01,2012,9,1107,Carnes,Carnes,2.27,1419,meat
2012-09-01,2012,9,1201,Alimentação fora do domicílio,Fora de casa,0.43,1419,restaurant
2012-09-01,2012,9,2202,Energia elétrica residencial,Energia,0.83,1419,energy
2012-09-01,2012,9,6203,Plano de saúde,Plano saúde,0.66,1419,health
2012-09-01,2012,9,1101002,Arroz,Arroz,8.21,1419,rice
2012-09-01,2012,9,1101052,Feijão - preto,Feijão,2.17,1419,beans
2012-09-01,2012,9,1102006,Macarrão,Macarrão,-0.21,1419,pasta
2012-09-01,2012,9,1103003,Batata-inglesa,Batata,21.61,1419,potato
2012-09-01,2012,9,1103028,Tomate,Tomate,-12.88,1419,tomato
2012-09-01,2012,9,1110044,Ovo de galinha,Ovos,2.93,1419,egg
2012-09-01,2012,9,1111004,Leite longa vida,Leite,0.74,1419,milk
2012-09-01,2012,9,1112015,Pão francês,Pão,3.17,1419,bread
2012-09-01,2012,9,1113014,Azeite de oliva,Azeite,1.9,1419,oil
2012-09-01,2012,9,1114022,Café moído,Café,1.53,1419,coffee
2012-09-01,2012,9,1114084,Cerveja,Cerveja,2.68,1419,beer
2012-09-01,2012,9,2101001,Aluguel residencial,Aluguel,0.61,1419,rent
2012-09-01,2012,9,2101002,Condomínio,Condomínio,1.19,1419,condo
2012-09-01,2012,9,2101004,Taxa de água e esgoto,Água/esgoto,0.92,1419,water
2012-09-01,2012,9,2104008,Detergente,Detergente,-0.48,1419,soap
2012-09-01,2012,9,2201004,Gás de botijão,Gás botijão,1.27,1419,gas_bottle
2012-09-01,2012,9,3202028,Computador pessoal,Computador,-1.15,1419,computer
2012-09-01,2012,9,5101001,Ônibus urbano,Ônibus,0.08,1419,bus
2012-09-01,2012,9,5101010,Passagem aérea,Aérea,4.99,1419,plane
2012-09-01,2012,9,5104001,Gasolina,Gasolina,-0.13,1419,gas
2012-09-01,2012,9,5104002,Etanol,Etanol,0.26,1419,ethanol
2012-09-01,2012,9,5104003,Óleo diesel,Diesel,0.43,1419,diesel
2012-09-01,2012,9,7101010,Empregado doméstico,Doméstico,1.24,1419,domestic
2012-09-01,2012,9,7202041,Cigarro,Cigarro,0,1419,cigarette
2012-10-01,2012,10,8,Educação,Educação,0.05,1419,education
2012-10-01,2012,10,11,Alimentação no domicílio,Alim. domicílio,1.55,1419,pantry
2012-10-01,2012,10,1107,Carnes,Carnes,2.04,1419,meat
2012-10-01,2012,10,1201,Alimentação fora do domicílio,Fora de casa,0.99,1419,restaurant
2012-10-01,2012,10,2202,Energia elétrica residencial,Energia,-0.24,1419,energy
2012-10-01,2012,10,6203,Plano de saúde,Plano saúde,0.66,1419,health
2012-10-01,2012,10,1101002,Arroz,Arroz,9.88,1419,rice
2012-10-01,2012,10,1101052,Feijão - preto,Feijão,1.56,1419,beans
2012-10-01,2012,10,1102006,Macarrão,Macarrão,0.89,1419,pasta
2012-10-01,2012,10,1103003,Batata-inglesa,Batata,5.63,1419,potato
2012-10-01,2012,10,1103028,Tomate,Tomate,-13.23,1419,tomato
2012-10-01,2012,10,1110044,Ovo de galinha,Ovos,1.43,1419,egg
2012-10-01,2012,10,1111004,Leite longa vida,Leite,1.05,1419,milk
2012-10-01,2012,10,1112015,Pão francês,Pão,1.73,1419,bread
2012-10-01,2012,10,1113014,Azeite de oliva,Azeite,0.41,1419,oil
2012-10-01,2012,10,1114022,Café moído,Café,2.69,1419,coffee
2012-10-01,2012,10,1114084,Cerveja,Cerveja,2.91,1419,beer
2012-10-01,2012,10,2101001,Aluguel residencial,Aluguel,0.51,1419,rent
2012-10-01,2012,10,2101002,Condomínio,Condomínio,0.29,1419,condo
2012-10-01,2012,10,2101004,Taxa de água e esgoto,Água/esgoto,0.63,1419,water
2012-10-01,2012,10,2104008,Detergente,Detergente,-0.2,1419,soap
2012-10-01,2012,10,2201004,Gás de botijão,Gás botijão,0.49,1419,gas_bottle
2012-10-01,2012,10,3202028,Computador pessoal,Computador,-0.55,1419,computer
2012-10-01,2012,10,5101001,Ônibus urbano,Ônibus,0,1419,bus
2012-10-01,2012,10,5101010,Passagem aérea,Aérea,1.62,1419,plane
